,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
434,Alize Johnson,johnsal02,2022,RS,WAS,35,18,-7.779000162731669,-4.879406087254366,-12.65840624998603,10.45587849667784,-6.804810411493598,3.651068085184241,-4.414181076742892,-5.548912499018742,-9.963093575761633,-0.0669256786849232,-0.0669256786849232,0.0,-3.323763163310696,-8.732165862031273,-12.05592902534197,1.031868645355627
435,Alize Johnson,johnsal02,2022,RS,CHI,242,121,-2.380781817516875,-8.278052247428146,-10.65883406494502,-7.756373229911826,-10.06875636629436,-17.82512959620619,-3.646643866311928,-9.13285780757898,-12.77950167389091,-0.612235028194096,-0.612235028194096,0.0,-3.713564546237097,-7.351951336559051,-11.06551588279615,-1.118999355778155
436,Alize Johnson,johnsal02,2022,RS,NOP,62,28,1.267592600753075,1.790645208550503,3.058237809303578,2.813686814614766,15.08376327328057,17.89745008789534,1.682908823939023,4.696071164972418,6.378979988911441,0.1311028016802605,0.1311028016802605,0.0,-0.2729207769779678,3.070235691929588,2.79731491495162,0.5289849803860821
437,BJ Johnson,johnsbj01,2022,RS,ORL,132,65,-1.193403181316973,0.2364969352650518,-0.9569062460519216,1.662052287774919,-3.551798027734229,-1.889745739959311,-0.5989968650450517,-0.5388000993701135,-1.137796964415165,0.052468226944751,0.052468226944751,0.0,-1.646337007591056,-2.494929987146915,-4.141266994737971,-1.86529846481499
438,Cameron Johnson,johnsca02,2022,PO,PHO,511,254,1.674673266868558,-1.443649356468295,0.2310239104002627,-2.652084623846892,-5.109469120244869,-7.761553744091761,0.7829099527120944,-2.252419681638165,-1.46950972892607,0.1729341388763776,0.0,0.1729341388763776,-0.7783716022584561,-2.20358173579349,-2.981953338051946,1.02168604364415
439,Cameron Johnson,johnsca02,2022,RS,PHO,3684,1730,1.62048957987599,1.954540487008307,3.575030066884297,-1.816871371468328,1.64188991724781,-0.1749814542205177,0.9706448268018492,1.959082698209919,2.929727525011768,5.026347284859665,5.026347284859665,0.0,0.8592858607028259,1.677729030254315,2.537014890957141,0.2624852584810115
440,David Johnson,johnsda08,2022,RS,TOR,5,2,2.800878156367434,12.34226452806142,15.14314268442885,-33.26486531720027,4.0319092574607,-29.23295605973957,-4.626957715697758,11.29267598266355,6.665718266965797,0.0095823440376701,0.0095823440376701,0.0,-7.877227092620419,6.548081614910339,-1.32914547771008,-0.2649473915047993
441,James Johnson,johnsja01,2022,RS,BRK,2448,1191,-1.761766924252159,-1.216491611944759,-2.978258536196917,-1.546354886308033,1.39236792370624,-0.1539869626017929,-1.843188848930173,-0.7316356127194279,-2.574824461649601,0.1058003816551004,0.1058003816551004,0.0,-1.519623027931993,-1.203632597001721,-2.723255624933714,-0.6056994738656151
442,Jalen Johnson,johnsja05,2022,PO,ATL,21,9,-23.9784684361124,-7.843186034475725,-31.82165447058813,10.31443995489492,17.88170535004282,28.19614530493774,-18.21275687358879,-2.86148478545195,-21.07424165904074,-0.0861712528985445,0.0,-0.0861712528985445,-15.31522813786337,-6.764542948075039,-22.07977108593841,-0.6849977253135878
443,Jalen Johnson,johnsja05,2022,RS,ATL,261,120,-5.698568575877036,-2.354869678730433,-8.05343825460747,-8.796372893852997,1.637216041605518,-7.159156852247479,-6.746332446094761,-1.65218619001496,-8.39851863610972,-0.3502266146576497,-0.3502266146576497,0.0,-6.018098826770658,-4.165298840573478,-10.18339766734414,1.272851077876308
